Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Bwd Byts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Binary,Timestamp
192.168.3.4-192.168.3.10-0-35862-6,192.168.3.10,35862,192.168.3.4,0,6,55261533,34,34,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.230512371,824799.0,1231506.51,6200251,5,54377440,1647801.212,1314625.093,6200522,441816,55261533,1674591.909,1330743.794,6200269,257,0,680,680,0.615256186,0.615256186,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,34,0,34,0,-1,0,0,33148016.0,0.0,33148016,33148016,6200251.0,0.0,6200251,6200251,1,1689170700
192.168.3.4-192.168.3.10-0-12075-6,192.168.3.10,12075,192.168.3.4,0,6,57454592,41,43,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.462024132,692224.0,1128119.854,6628217,13,57012452,1425311.3,1267830.454,6628462,441725,57454592,1367966.476,1264395.399,6628235,15,0,820,860,0.713607017,0.748417115,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,41,0,43,0,-1,0,0,19450207.0,0.0,19450207,19450207,6628217.0,0.0,6628217,6628217,1,1689174780
192.168.3.4-192.168.3.10-0-1369-6,192.168.3.10,1369,192.168.3.4,0,6,57896435,39,41,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.381777652,732866.2658,985364.2086,3977783,4,56570335,1488693.026,932926.8946,3977801,441666,57896435,1447410.875,938882.5259,3977799,17,0,780,820,0.673616605,0.708161047,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,39,0,41,0,-1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1689174780
192.168.3.6-192.168.3.10-44667-36618-6,192.168.3.10,36618,192.168.3.6,44667,6,56119512,3668,1,30,0,30,0,0.008178844,0.49534364,0,0,0.0,0.0,0.53457343,65.37833045,15299.75791,31306.71714,655253,0,56108003,15300.79166,31310.92411,655253,0,0,0.0,0.0,0,0,0,118744,40,65.36051133,0.017819114,30,0.008174387,0.495208651,0.245231608,0,1,0,0,0,0.008176615,0.008178844,0.0,0,0,3668,30,1,0,-1,64240,1,0.0,0.0,0,0,0.0,0.0,0,0,1,1692103560
192.168.3.4-192.168.3.10-0-10051-6,192.168.3.10,10051,192.168.3.4,0,6,57478763,24,27,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.887284231,1149575.26,1590394.14,6631459,14,56587621,2460331.348,1767722.316,6631476,441944,57478763,2210721.654,1586848.422,6631699,271,0,480,540,0.41754552,0.46973871,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,24,0,27,0,-1,0,0,21665830.5,5631133.24,25647643,17684018,6189186.0,625468.4749,6631459,5746913,1,1689170700
192.168.3.4-192.168.3.10-34823-48118-6,192.168.3.10,48118,192.168.3.4,34823,6,9136,5,1,60,0,30,0,12.0,16.43167673,0,0,0.0,0.0,6567.425569,656.7425569,1827.2,3918.261056,8833,2,8849,2212.25,4413.834642,8833,2,0,0.0,0.0,0,0,0,160,40,547.2854641,109.4570928,30,8.571428571,14.63850109,214.2857143,0,1,0,0,0,10.0,12.0,0.0,0,0,5,60,1,0,-1,64240,2,0.0,0.0,0,0,0.0,0.0,0,0,1,1692102300
192.168.3.4-192.168.3.10-11311-56430-6,192.168.3.10,56430,192.168.3.4,11311,6,73240031,26,1,630,0,30,0,24.23076923,12.05755429,0,0,0.0,0.0,8.601853268,0.368650854,2816924.269,10972193.38,55138893,1,73239236,2929569.44,11183093.42,55138893,1,0,0.0,0.0,0,0,0,832,40,0.354997119,0.013653735,30,22.5,13.22875656,175.0,0,1,0,0,0,23.33333333,24.23076923,0.0,0,0,26,630,1,0,-1,64240,21,2524192.5,3092428.977,4710870,337515,34041389.0,29836376.29,55138893,12943885,1,1692101520
192.168.3.4-192.168.3.10-0-60260-6,192.168.3.10,60260,192.168.3.4,0,6,58315350,33,35,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.16607377,870378.3582,1230511.845,5745014,14,57430306,1794697.063,1229442.79,5745316,441827,58315350,1715157.353,1239377.512,5745272,202,0,660,700,0.565888741,0.600185028,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,33,0,35,0,-1,0,0,4863478.0,0.0,4863478,4863478,5745014.0,0.0,5745014,5745014,1,1689171120
192.168.3.6-192.168.3.10-44667-55148-6,192.168.3.10,55148,192.168.3.6,44667,6,66045963,4735,1,30,0,30,0,0.006335797,0.435974675,0,0,0.0,0.0,0.454229125,71.70763791,13948.46103,24801.2937,651351,0,66039889,13950.12442,24803.64945,651351,0,0,0.0,0.0,0,0,0,152696,40,71.69249694,0.015140971,30,0.006333122,0.43588263,0.189993667,0,1,0,0,0,0.006334459,0.006335797,0.0,0,0,4735,30,1,0,-1,64240,1,0.0,0.0,0,0,0.0,0.0,0,0,1,1692103200
192.168.3.4-192.168.3.10-0-59790-6,192.168.3.10,59790,192.168.3.4,0,6,59258071,36,37,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.231899702,823028.7639,1132037.486,4453012,10,56163765,1604679.0,1085584.861,4453027,441862,59258071,1646057.528,1196392.581,5336983,16,0,720,740,0.607512182,0.62438752,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,36,0,37,0,-1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1689174360
192.168.3.4-192.168.3.10-0-64146-6,192.168.3.10,64146,192.168.3.4,0,6,57914393,32,33,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.122346219,904912.3906,1347343.255,6642268,14,56588084,1825422.065,1522540.943,6642286,441931,57914393,1809824.781,1570212.081,6642287,254,0,640,660,0.552539677,0.569806542,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,32,0,33,0,-1,0,0,31821884.0,0.0,31821884,31821884,6642268.0,0.0,6642268,6642268,1,1689170700
192.168.3.4-192.168.3.10-0-13456-6,192.168.3.10,13456,192.168.3.4,0,6,53497020,27,27,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.009402019,1009377.736,1554352.133,6186894,13,50845434,1955593.615,1710878.522,6186912,441564,53497020,2057577.692,1970243.776,7090105,17,0,540,540,0.50470101,0.50470101,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,27,0,27,0,-1,0,0,3093440.0,0.0,3093440,3093440,6186894.0,0.0,6186894,6186894,1,1689171540
192.168.3.4-192.168.3.10-49584-46297-6,192.168.3.10,46297,192.168.3.4,49584,6,60562446,3,1,30,0,30,0,10.0,17.32050808,0,0,0.0,0.0,0.495356479,0.066047531,20187482.0,34964776.29,60561328,269,60561597,30280798.5,42823135.49,60561328,269,0,0.0,0.0,0,0,0,96,40,0.049535648,0.016511883,30,6.0,13.41640786,180.0,0,1,0,1,0,7.5,10.0,0.0,0,0,3,30,1,0,-1,65160,1,0.0,0.0,0,0,0.0,0.0,0,0,1,1692103560
192.168.3.4-192.168.3.10-35858-35135-6,192.168.3.10,35135,192.168.3.4,35858,6,48590272,3,1,30,0,30,0,10.0,17.32050808,0,0,0.0,0.0,0.617407534,0.082321005,16196757.33,28049674.92,48585732,554,48586286,24293143.0,34354908.83,48585732,554,0,0.0,0.0,0,0,0,96,40,0.061740753,0.020580251,30,6.0,13.41640786,180.0,0,1,0,1,0,7.5,10.0,0.0,0,0,3,30,1,0,-1,65160,1,0.0,0.0,0,0,0.0,0.0,0,0,1,1692102840
192.168.3.6-192.168.3.10-45723-34574-6,192.168.3.10,34574,192.168.3.6,45723,6,3497,5,1,60,0,30,0,12.0,16.43167673,0,0,0.0,0.0,17157.56363,1715.756363,699.4,731.3455408,1745,1,2326,581.5,787.7091257,1745,1,0,0.0,0.0,0,0,0,160,40,1429.796969,285.9593938,30,8.571428571,14.63850109,214.2857143,0,1,0,0,0,10.0,12.0,0.0,0,0,5,60,1,0,-1,64240,2,0.0,0.0,0,0,0.0,0.0,0,0,1,1692104400
192.168.3.4-192.168.3.10-0-8812-6,192.168.3.10,8812,192.168.3.4,0,6,57919382,32,32,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.104984166,919355.2698,1672778.428,8859663,14,55706186,1796973.742,2014508.087,8859663,441741,57919382,1868367.161,2584323.96,13279284,17,0,640,640,0.552492083,0.552492083,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,32,0,32,0,-1,0,0,13481002.5,10934786.24,21213064,5748941,8407143.5,639959.2141,8859663,7954624,1,1689171540
192.168.3.4-192.168.3.10-0-29351-6,192.168.3.10,29351,192.168.3.4,0,6,59245919,34,36,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.181515979,858636.5072,1323621.203,7513241,4,58359904,1768481.939,1436358.819,7513255,441819,59245919,1692740.543,1432042.89,7513254,258,0,680,720,0.57387919,0.607636789,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,34,0,36,0,-1,0,0,22331049.5,20304928.31,36688802,7973297,6408290.0,1562636.69,7513241,5303339,1,1689172500
192.168.3.6-192.168.3.10-43023-44540-6,192.168.3.6,43023,192.168.3.10,44540,6,554,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3610.108303,554.0,0.0,554,554,0,0.0,0.0,0,0,554,554.0,0.0,554,554,0,0,64,0.0,3610.108303,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1689156960
192.168.3.4-192.168.3.10-11311-49524-6,192.168.3.10,49524,192.168.3.4,11311,6,72651452,31,1,660,0,30,0,21.29032258,13.84243126,0,0,0.0,0.0,9.084470879,0.440459194,2343595.226,7688592.721,41181070,0,71649148,2388304.933,7815931.365,41181070,0,0,0.0,0.0,0,0,0,1024,40,0.426694844,0.01376435,30,20.0,14.36140662,206.25,0,1,0,0,0,20.625,21.29032258,0.0,0,0,31,660,1,0,-1,64240,22,3540436.0,3287159.289,7154314,728345,20557466.0,17979012.24,41181070,8185300,1,1692102300
192.168.3.4-192.168.3.6-11311-53300-6,192.168.3.4,11311,192.168.3.6,53300,6,35769,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55.91433923,35769.0,0.0,35769,35769,0,0.0,0.0,0,0,35769,35769.0,0.0,35769,35769,0,0,64,0.0,55.91433923,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1689149520
192.168.3.4-192.168.3.10-0-555-6,192.168.3.10,555,192.168.3.4,0,6,56148839,32,34,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.175447279,863828.2923,1282648.774,4862226,14,51286611,1654406.806,1228982.063,4862242,441794,56148839,1701479.97,1349353.498,4862241,14,0,640,680,0.569913832,0.605533447,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,32,0,34,0,-1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1689172500
192.168.3.4-192.168.3.10-0-36058-6,192.168.3.10,36058,192.168.3.4,0,6,57423187,41,43,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.46282372,691845.6265,1131628.938,6186041,12,56979048,1424476.2,1274863.215,6186056,440400,57423187,1367218.738,1271043.627,6186292,252,0,820,860,0.713997292,0.748826428,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,41,0,43,0,-1,0,0,15911747.0,0.0,15911747,15911747,6186041.0,0.0,6186041,6186041,1,1689172980
192.168.3.4-192.168.3.10-11311-37296-6,192.168.3.10,37296,192.168.3.4,11311,6,74657655,37,1,840,0,30,0,22.7027027,13.04876509,0,0,0.0,0.0,11.25135795,0.508990002,2017774.459,7592926.182,44200109,1,73639070,2045529.722,7698728.83,44200109,1,0,0.0,0.0,0,0,0,1192,40,0.495595529,0.013394474,30,21.53846154,13.67642257,187.0445344,0,1,0,0,0,22.10526316,22.7027027,0.0,0,0,37,840,1,0,-1,64240,28,3133746.333,4319297.189,8069525,45458,21710536.33,19937622.36,44200109,6202755,1,1692102780
192.168.3.4-192.168.3.10-11311-33302-6,192.168.3.10,33302,192.168.3.4,11311,6,73099027,29,1,690,0,30,0,23.79310345,12.36752461,0,0,0.0,0.0,9.439250128,0.410402179,2520656.103,8634511.324,45229291,1,72069452,2573909.0,8788104.913,45229291,1,0,0.0,0.0,0,0,0,936,40,0.396722107,0.013680073,30,22.25806452,13.34408169,178.0645161,0,1,0,0,0,23.0,23.79310345,0.0,0,0,29,690,1,0,-1,64240,23,6887167.0,9738831.791,13773561,773,29486211.5,22264076.54,45229291,13743132,1,1692104820
192.168.3.4-192.168.3.6-11311-38732-6,192.168.3.6,38732,192.168.3.4,11311,6,124136,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,725.011278,80.55680866,13792.88889,16133.74352,37597,1,58955,14738.75,28708.7842,57800,1,93224,23306.0,27212.55141,54586,1,0,160,176,40.27840433,40.27840433,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,1,1689148020
192.168.3.4-192.168.3.10-0-8138-6,192.168.3.10,8138,192.168.3.4,0,6,54822442,32,30,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.130923719,898728.5574,1306317.776,4862493,4,53054784,1711444.645,1387331.593,4862511,441867,54822442,1890429.034,1839216.71,7973423,15,0,640,600,0.583702565,0.547221154,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,32,0,30,0,-1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1689171540
192.168.3.4-192.168.3.10-0-8916-6,192.168.3.10,8916,192.168.3.4,0,6,55686009,29,31,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.077469926,943830.661,1471291.063,6628146,14,53475386,1909835.214,1622926.896,6628418,441833,55686009,1856200.3,1605738.021,6628406,16,0,580,620,0.520777131,0.556692795,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,29,0,31,0,-1,0,0,21655936.5,11246457.69,29608383,13703490,6186938.0,623962.3374,6628146,5745730,1,1689174840
192.168.3.4-192.168.3.10-0-12996-6,192.168.3.10,12996,192.168.3.4,0,6,55701832,31,31,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.113069315,913144.7869,1236921.089,5306699,14,54375080,1812502.667,1208631.556,5306715,441931,55701832,1856727.733,1203354.269,5306949,19,0,620,620,0.556534658,0.556534658,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,31,0,31,0,-1,0,0,23427804.0,0.0,23427804,23427804,5306699.0,0.0,5306699,5306699,1,1689172140
192.168.3.4-192.168.3.10-0-32332-6,192.168.3.10,32332,192.168.3.4,0,6,59200733,36,38,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.249984523,810968.9452,1298864.517,7513062,11,56537154,1615347.257,1445747.288,7513077,441736,59200733,1600019.811,1441133.427,7513073,16,0,720,760,0.608100579,0.641883944,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,36,0,38,0,-1,0,0,26086455.0,0.0,26086455,26086455,7513062.0,0.0,7513062,7513062,1,1689172980
192.168.3.4-192.168.3.10-0-65205-6,192.168.3.10,65205,192.168.3.4,0,6,57919214,33,35,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.174049082,864465.8806,1314031.271,5303387,4,57034516,1782328.625,1409633.03,5303406,441800,57919214,1703506.294,1407485.757,5303402,257,0,660,700,0.569759113,0.604289968,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,33,0,35,0,-1,0,0,52615812.0,0.0,52615812,52615812,5303387.0,0.0,5303387,5303387,1,1689172500
192.168.3.4-192.168.3.10-0-45886-6,192.168.3.10,45886,192.168.3.4,0,6,56592374,30,32,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.09555397,927743.8361,1369255.692,6187370,14,55707968,1920964.414,1429403.831,6187385,441928,56592374,1825560.452,1434049.203,6187399,242,0,600,640,0.53010676,0.56544721,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,30,0,32,0,-1,0,0,47311504.0,0.0,47311504,47311504,6187370.0,0.0,6187370,6187370,1,1689172500
