Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Bwd Byts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Binary,Timestamp
192.168.3.4-192.168.3.10-0-59384-6,192.168.3.10,59384,192.168.3.4,0,6,57873285,30,32,0,0,0,0,0,0,0,0,0,0,0,1.071306044,948742.377,1420111.058,6187408,14,52568166,1812695.379,1369185.326,6187669,441775,57873285,1866880.161,1504249.962,6187663,15,0,600,640,0.518373892,0.552932152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,32,0,-1,0,0,7954717.5,11249648.16,15909420,15,5746247,623895.8694,6187408,5305086,1,
192.168.3.4-192.168.3.6-11311-33576-6,192.168.3.6,33576,192.168.3.4,11311,6,6916,5,5,60,30,30,0,12,16.43167673,30,0,6,13.41640786,13013.30249,1445.922499,768.4444444,990.2321838,2914,1,3253,813.25,1277.866549,2689,1,5876,1469,1153.357418,2914,354,0,160,176,722.9612493,722.9612493,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9,12,6,0,0,5,60,5,30,-1,507,2,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.6-11311-47958-6,192.168.3.4,11311,192.168.3.6,47958,6,371,0,2,0,0,0,0,0,0,0,0,0,0,0,5390.83558,371,0,371,371,0,0,0,0,0,371,371,0,371,371,0,0,64,0,5390.83558,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.6-11311-47948-6,192.168.3.4,11311,192.168.3.6,47948,6,5047,4,6,30,60,30,0,7.5,15,30,0,10,15.49193338,17832.37567,1981.375074,560.7777778,666.6001008,2002,1,3916,1305.333333,850.1819413,2002,358,5047,1009.4,1063.665032,2741,1,0,136,200,792.5500297,1188.825045,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9,7.5,10,0,0,4,30,6,60,-1,501,1,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.10-11311-44922-6,192.168.3.10,44922,192.168.3.4,11311,6,77415992,28,1,690,0,30,0,24.64285714,11.70063083,0,0,0,0,8.912887146,0.374599605,2764856.857,11234376.76,57809639,1,77415629,2867245.519,11435063.31,57809639,1,0,0,0,0,0,0,896,40,0.361682377,0.012917228,30,23,12.90549201,166.5517241,0,1,0,0,0,23.79310345,24.64285714,0,0,0,28,690,1,0,-1,64240,23,1176393.5,1473185.561,2218093,134694,37246947.5,29080037.2,57809639,16684256,1,
192.168.3.4-192.168.3.6-11311-49660-6,192.168.3.4,11311,192.168.3.6,49660,6,373,0,2,0,0,0,0,0,0,0,0,0,0,0,5361.930295,373,0,373,373,0,0,0,0,0,373,373,0,373,373,0,0,64,0,5361.930295,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.6-41091-56254-6,192.168.3.4,41091,192.168.3.6,56254,6,119972968,4191,3521,125730,0,30,30,30,0,0,0,0,0,1047.986076,64.28114707,15558.67825,18952.58185,129103,0,119972298,28633.00668,17865.14911,172657,0,119972234,34083.02102,23623.45775,171988,309,0,134112,112672,34.93286921,29.34827786,30,16.30105018,14.9444379,223.3362243,0,0,0,1,0,16.3031639,30,0,0,0,4191,125730,3521,0,-1,501,4191,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.10-44120-40617-6,192.168.3.10,40617,192.168.3.4,44120,6,65982618,4,1,30,0,30,0,7.5,15,0,0,0,0,0.454665197,0.075777533,16495654.5,29645808.71,60814026,289,65981774,21993924.67,33718320.13,60814026,289,0,0,0,0,0,0,128,40,0.060622026,0.015155507,30,5,12.24744871,150,0,1,0,1,0,6,7.5,0,0,0,4,30,1,0,-1,65160,1,1133,0,1133,1133,60814026,0,60814026,60814026,1,
192.168.3.4-192.168.3.6-11311-49284-6,192.168.3.6,49284,192.168.3.4,11311,6,162802,5,3,60,30,30,0,12,16.43167673,30,0,10,17.32050808,552.8187614,49.13944546,23257.42857,21571.68422,45876,1,87112,21778,42798.83595,85975,1,122148,61074,32007.89556,83707,38441,0,160,112,30.71215341,18.42729205,30,10,15,225,0,1,0,0,0,11.25,12,10,0,0,5,60,3,30,-1,507,2,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.6-11311-59832-6,192.168.3.4,11311,192.168.3.6,59832,6,8544,4,6,30,60,30,0,7.5,15,30,0,10,15.49193338,10533.70787,1170.411985,949.3333333,861.3934931,2170,1,5734,1911.333333,1795.032683,3563,1,8544,1708.8,2372.77658,5413,2,0,136,200,468.164794,702.247191,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9,7.5,10,0,0,4,30,6,60,-1,501,1,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.6-11311-52014-6,192.168.3.6,52014,192.168.3.4,11311,6,7580,5,5,60,30,30,0,12,16.43167673,30,0,6,13.41640786,11873.35092,1319.261214,842.2222222,1053.622653,2692,1,3815,953.75,1424.163234,3074,1,6832,1708,1203.831384,2692,1,0,160,176,659.6306069,659.6306069,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9,12,6,0,0,5,60,5,30,-1,507,2,0,0,0,0,0,0,0,0,0,
192.168.3.6-192.168.3.10-44667-34752-6,192.168.3.10,34752,192.168.3.6,44667,6,64711001,5255,1,30,0,30,0,0.005708849,0.413842315,0,0,0,0,0.46359969,81.22266568,12314.17716,19335.26589,227050,0,64706114,12315.59079,19336.83462,227050,0,0,0,0,0,0,0,169060,40,81.20721236,0.015453323,30,0.005706677,0.413763585,0.171200304,0,1,0,0,0,0.005707763,0.005708849,0,0,0,5255,30,1,0,-1,64240,1,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.10-0-14060-6,192.168.3.10,14060,192.168.3.4,0,6,58315641,23,25,0,0,0,0,0,0,0,0,0,0,0,0.823106789,1240758.319,1684168.468,6163755,12,56546061,2570275.5,1609171.607,6163767,441858,58315641,2429818.375,1630588.775,6164028,202,0,460,500,0.394405336,0.428701452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,25,0,-1,0,0,21877754.5,14064462.07,31822831,11932678,5733187.5,608914.398,6163755,5302620,1,
192.168.3.4-192.168.3.10-36424-40143-6,192.168.3.10,40143,192.168.3.4,36424,6,203427,3,1,30,0,30,0,10,17.32050808,0,0,0,0,147.4730493,19.66307324,67809,61513.11785,121305,595,121900,60950,85354.85956,121305,595,0,0,0,0,0,0,96,40,14.74730493,4.91576831,30,6,13.41640786,180,0,1,0,1,0,7.5,10,0,0,0,3,30,1,0,-1,65160,1,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.10-0-57955-6,192.168.3.4,0,192.168.3.10,57955,6,56128667,40,41,0,0,0,0,0,0,0,0,0,0,0,1.443112839,701608.3375,1010951.004,5305125,14,55686456,1427857.846,1031439.18,5305140,441819,56128667,1403216.675,1029998.276,5305142,441722,0,800,820,0.712648316,0.730464524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0,41,0,-1,512,0,3536258,0,3536258,3536258,5305125,0,5305125,5305125,1,
192.168.3.4-192.168.3.10-0-17501-6,192.168.3.10,17501,192.168.3.4,0,6,57873929,37,39,0,0,0,0,0,0,0,0,0,0,0,1.313199247,771652.3867,1219608.073,6187086,12,56546157,1570726.583,1353976.994,6187116,441746,57873929,1522998.132,1341633.238,6187103,252,0,740,780,0.639320686,0.673878561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,39,0,-1,0,0,16783838,1267297.986,17679953,15887723,5744901,625344.0241,6187086,5302716,1,
192.168.3.6-192.168.3.7-34870-11111-6,192.168.3.7,11111,192.168.3.6,34870,6,953082,1,1,0,0,0,0,0,0,0,0,0,0,0,2.098455327,953082,0,953082,953082,0,0,0,0,0,0,0,0,0,0,0,32,32,1.049227664,1.049227664,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,-1,181,0,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.10-50942-38019-6,192.168.3.10,38019,192.168.3.4,50942,6,44233159,3,1,30,0,30,0,10,17.32050808,0,0,0,0,0.678224225,0.090429897,14744386.33,25524904.41,44218006,287,44218293,22109146.5,31266648.95,44218006,287,0,0,0,0,0,0,96,40,0.067822423,0.022607474,30,6,13.41640786,180,0,1,0,1,0,7.5,10,0,0,0,3,30,1,0,-1,65160,1,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.6-11311-52000-6,192.168.3.4,11311,192.168.3.6,52000,6,38027,0,2,0,0,0,0,0,0,0,0,0,0,0,52.59420938,38027,0,38027,38027,0,0,0,0,0,38027,38027,0,38027,38027,0,0,64,0,52.59420938,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.6-11311-57598-6,192.168.3.4,11311,192.168.3.6,57598,6,364,0,2,0,0,0,0,0,0,0,0,0,0,0,5494.505495,364,0,364,364,0,0,0,0,0,364,364,0,364,364,0,0,64,0,5494.505495,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.6-46781-53678-6,192.168.3.4,46781,192.168.3.6,53678,6,119999292,6597,6599,32985,5,5,5,5,0,5,0,0.000757691,0.061550409,274.9182887,109.9673155,9094.300265,12527.3591,78263,0,119994620,18192.0285,12674.07872,78649,3,119999292,18187.22219,12668.90751,78627,2,1,211104,211168,54.97532435,54.99199112,5,2.500189437,2.500094717,6.250473592,0,0,1,1,1,2.500378903,5,0.000757691,0,0,6597,32985,6599,5,-1,501,6597,0,0,0,0,0,0,0,0,0,
192.168.3.6-192.168.3.10-44667-52916-6,192.168.3.10,52916,192.168.3.6,44667,6,67595241,5693,1,30,0,30,0,0.005269629,0.397603925,0,0,0,0,0.443818227,84.23669944,11873.39557,21146.70459,663139,1,67592938,11875.07695,21148.18184,663139,1,0,0,0,0,0,0,183112,40,84.2219055,0.014793941,30,0.005267779,0.397534102,0.158033363,0,1,0,0,0,0.005268704,0.005269629,0,0,0,5693,30,1,0,-1,64240,1,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.10-0-48019-6,192.168.3.10,48019,192.168.3.4,0,6,57468925,38,40,0,0,0,0,0,0,0,0,0,0,0,1.357255247,746349.6753,1042503.329,4421792,11,55699286,1505386.108,1034409.933,4422031,440571,57468925,1473562.179,1036374.635,4421806,269,0,760,800,0.661226915,0.696028332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,40,0,-1,0,0,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.10-0-5422-6,192.168.3.10,5422,192.168.3.4,0,6,50792355,25,27,0,0,0,0,0,0,0,0,0,0,0,1.023776117,995928.5294,1595770.46,6187395,5,49908327,2079513.625,1785893.927,6187414,441816,50792355,1953552.115,1774222.64,6187409,249,0,500,540,0.492200056,0.531576061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,27,0,-1,0,0,5008877.667,3135324.213,8397024,2209994,6176218.667,18892.25292,6187395,6154406,1,
192.168.3.4-192.168.3.6-11311-49374-6,192.168.3.4,11311,192.168.3.6,49374,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,3,3,0,3,3,0,0,64,0,666666.6667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.6-11311-47404-6,192.168.3.4,11311,192.168.3.6,47404,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,3,3,0,3,3,0,0,64,0,666666.6667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.10-11311-47026-6,192.168.3.10,47026,192.168.3.4,11311,6,74653616,30,1,720,0,30,0,24,12.20514307,0,0,0,0,9.644542871,0.415251151,2488453.867,9532964.212,50637596,1,73629648,2538953.379,9697617.746,50637596,1,0,0,0,0,0,0,968,40,0.401855953,0.013395198,30,22.5,13.19824035,174.1935484,0,1,0,0,0,23.22580645,24,0,0,0,30,720,1,0,-1,64240,24,987686.6667,832196.3799,1663964,58331,23857084,23581264.22,50637596,6203126,1,
192.168.3.6-192.168.3.10-45723-43752-6,192.168.3.10,43752,192.168.3.6,45723,6,13390,5,1,60,0,30,0,12,16.43167673,0,0,0,0,4480.955937,448.0955937,2678,3177.664787,6293,2,7401,1850.25,2982.549958,6293,2,0,0,0,0,0,0,160,40,373.4129948,74.68259895,30,8.571428571,14.63850109,214.2857143,0,1,0,0,0,10,12,0,0,0,5,60,1,0,-1,64240,2,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.10-34823-56442-6,192.168.3.10,56442,192.168.3.4,34823,6,43026,5,1,60,0,30,0,12,16.43167673,0,0,0,0,1394.505648,139.4505648,8605.2,19070.53486,42719,2,42752,10688,21354.00105,42719,2,0,0,0,0,0,0,160,40,116.208804,23.2417608,30,8.571428571,14.63850109,214.2857143,0,1,0,0,0,10,12,0,0,0,5,60,1,0,-1,64240,2,0,0,0,0,0,0,0,0,1,
192.168.3.6-192.168.3.10-45723-34028-6,192.168.3.10,34028,192.168.3.6,45723,6,2730,5,1,60,0,30,0,12,16.43167673,0,0,0,0,21978.02198,2197.802198,546,429.8738187,1140,1,2430,607.5,470.2910446,1140,1,0,0,0,0,0,0,160,40,1831.501832,366.3003663,30,8.571428571,14.63850109,214.2857143,0,1,0,0,0,10,12,0,0,0,5,60,1,0,-1,64240,2,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.6-33667-52798-6,192.168.3.4,33667,192.168.3.6,52798,6,119994243,2400,2402,29150,12,14,12,12.14583333,0.520107699,12,0,0.004995837,0.244846976,243.028326,40.01858656,24993.59363,24642.66279,55830,0,119944341,49997.6411,563.3508255,56209,43458,119994243,49976.77759,1175.947381,56199,373,1,76800,76864,20.00095955,20.01762701,14,6.074120341,6.084604348,37.02241007,0,0,1,1,1,6.075385256,12.14583333,0.004995837,0,0,2400,29150,2402,12,-1,501,2400,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.6-11311-36442-6,192.168.3.4,11311,192.168.3.6,36442,6,3944,4,6,30,60,30,0,7.5,15,30,0,10,15.49193338,22819.47262,2535.496957,438.2222222,760.840617,2401,1,3207,1069,1221.585855,2401,1,3944,788.8,1334.31488,3149,1,0,136,200,1014.198783,1521.298174,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9,7.5,10,0,0,4,30,6,60,-1,501,1,0,0,0,0,0,0,0,0,0,
192.168.3.4-192.168.3.10-34823-38236-6,192.168.3.10,38236,192.168.3.4,34823,6,57950,5,1,60,0,30,0,12,16.43167673,0,0,0,0,1035.375324,103.5375324,11590,25597.21897,57379,1,57669,14417.25,28641.48288,57379,1,0,0,0,0,0,0,160,40,86.28127696,17.25625539,30,8.571428571,14.63850109,214.2857143,0,1,0,0,0,10,12,0,0,0,5,60,1,0,-1,64240,2,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.6-34035-56884-6,192.168.3.6,56884,192.168.3.4,34035,6,61439734,1,3,0,0,0,0,0,0,0,0,0,0,0,0.065104449,20479911.33,35471932.6,61439371,4,0,0,0,0,0,61439734,30719867,43444446.89,61439730,4,0,32,96,0.016276112,0.048828336,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,3,0,-1,504,0,4,0,4,4,61439371,0,61439371,61439371,0,
192.168.3.6-192.168.3.10-48625-54208-6,192.168.3.10,54208,192.168.3.6,48625,6,58766140,6,5,30,60,30,0,5,12.24744871,30,0,12,16.43167673,1.531494156,0.187182619,5876614,18580489.83,58757615,1,58763342,11752668.4,26276564.02,58757615,1,8520,2130,1192.250813,3453,592,0,192,176,0.10209961,0.085083009,30,7.5,13.56801051,184.0909091,0,1,0,0,0,8.181818182,5,12,0,0,6,30,5,60,-1,508,1,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.10-34823-59770-6,192.168.3.10,59770,192.168.3.4,34823,6,6271,5,1,60,0,30,0,12,16.43167673,0,0,0,0,9567.852017,956.7852017,1254.2,2494.730286,5710,1,5989,1497.25,2811.479489,5710,1,0,0,0,0,0,0,160,40,797.3210014,159.4642003,30,8.571428571,14.63850109,214.2857143,0,1,0,0,0,10,12,0,0,0,5,60,1,0,-1,64240,2,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.10-36441-54502-6,192.168.3.10,54502,192.168.3.4,36441,6,59343762,510,1,60,0,30,0,0.117647059,1.876826511,0,0,0,0,1.011058247,8.610846073,116360.3176,78426.28354,590087,1,59343750,116588.8998,78333.1969,590087,1,0,0,0,0,0,0,16692,40,8.593995103,0.016850971,30,0.1171875,1.873164464,3.508745108,0,1,0,0,0,0.11741683,0.117647059,0,0,0,510,60,1,0,-1,64240,2,0,0,0,0,0,0,0,0,1,
192.168.3.4-192.168.3.6-11311-33120-6,192.168.3.6,33120,192.168.3.4,11311,6,3901,5,5,60,30,30,0,12,16.43167673,30,0,6,13.41640786,23071.00743,2563.44527,433.4444444,741.8795575,2343,1,3525,881.25,1244.804771,2727,2,3092,773,1103.940518,2343,1,0,160,176,1281.722635,1281.722635,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9,12,6,0,0,5,60,5,30,-1,507,2,0,0,0,0,0,0,0,0,0,
192.168.3.6-224.0.0.7-38732-10317-17,192.168.3.6,38732,224.0.0.7,10317,17,119016073,1198,1,62302,44,54,44,52.00500835,3.99790776,44,44,44,0,523.8452121,10.07426955,99345.63689,299162.0632,1000127,0,119016072,99428.63158,299273.3069,1000127,0,0,0,0,0,0,0,9584,8,10.06586732,0.008402226,54,51.99166667,4.007906767,16.06331665,0,0,0,0,0,52.03502919,52.00500835,44,0,0,1198,62302,1,44,-1,-1,1198,0,0,0,0,0,0,0,0,0,
